date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:36:54	42/42	---M--	200	added ('OK')	text/plain	etag:%22637bb4b6-2a%22	https://www.pcjs.org/robots.txt		(from )
17:36:55	192216/192216	---M-Z	200	added ('OK')	text/html	etag:W/%22637bb4b6-2eed8%22	https://www.pcjs.org/	C:/My%20Web%20Sites/pcjs/www.pcjs.org/index.html	(from )
17:36:55	237690/237690	---M--	200	added ('OK')	image/png	etag:%22637bb473-3a07a%22	https://www.pcjs.org/assets/img/logo-home.png	C:/My%20Web%20Sites/pcjs/www.pcjs.org/assets/img/logo-home.png	(from https://www.pcjs.org/)
17:36:55	23203/23203	---M--	200	added ('OK')	image/png	etag:%22637bb473-5aa3%22	https://www.pcjs.org/assets/icons/apple-touch-icon.png	C:/My%20Web%20Sites/pcjs/www.pcjs.org/assets/icons/apple-touch-icon.png	(from https://www.pcjs.org/)
17:36:56	2446/2446	---M--	200	added ('OK')	image/png	etag:%22637bb473-98e%22	https://www.pcjs.org/assets/icons/favicon-32x32.png	C:/My%20Web%20Sites/pcjs/www.pcjs.org/assets/icons/favicon-32x32.png	(from https://www.pcjs.org/)
17:36:56	1414/1414	---M--	200	added ('OK')	image/png	etag:%22637bb473-586%22	https://www.pcjs.org/assets/icons/favicon-16x16.png	C:/My%20Web%20Sites/pcjs/www.pcjs.org/assets/icons/favicon-16x16.png	(from https://www.pcjs.org/)
17:36:56	452/452	---M-Z	200	added ('OK')	application/manifest+json	etag:W/%22637bb473-1c4%22	https://www.pcjs.org/assets/icons/site.webmanifest	C:/My%20Web%20Sites/pcjs/www.pcjs.org/assets/icons/site.webmanifest	(from https://www.pcjs.org/)
17:36:57	3441/3441	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22637bb473-d71%22	https://www.pcjs.org/assets/icons/safari-pinned-tab.svg	C:/My%20Web%20Sites/pcjs/www.pcjs.org/assets/icons/safari-pinned-tab.svg	(from https://www.pcjs.org/)
17:36:57	15086/15086	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%22637bb473-3aee%22	https://www.pcjs.org/assets/icons/favicon.ico	C:/My%20Web%20Sites/pcjs/www.pcjs.org/assets/icons/favicon.ico	(from https://www.pcjs.org/)
17:36:57	259/259	---M-Z	200	added ('OK')	application/xml	etag:W/%22637bb473-103%22	https://www.pcjs.org/assets/icons/browserconfig.xml	C:/My%20Web%20Sites/pcjs/www.pcjs.org/assets/icons/browserconfig.xml	(from https://www.pcjs.org/)
